peak	baseMean	log2FoldChange	lfcSE	pvalue	padj
Sh3rf2	0.166700306278089	0.00830914223716587	0.377828809052466	0.796530163889351	1
Sh3d19	0.174103109609755	0.00130550331543878	0.374098250903434	0.967470524456808	1
Sh3bgr	0.10165019176311	0.00156010713247946	0.374139002335628	0.961133944208618	1
Sh2d5	0.185104685869703	-0.00664962551147537	0.372747683697343	0.837967628737307	1
Sh2d4a	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Sh2d2a	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Sh2d1b2	0	0	0.476244812592884	NA	1
Sgsm1	0.0621840261844322	-0.00695168336530177	0.376003318544362	0.829227252780458	1
Sgk2	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Sgce	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Sftpb	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Sfrp5	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Sfrp4	0.114308243583419	0.00770930445112069	0.377301832544813	0.810754296873117	1
Sfrp2	0.245614823998557	0	0.374001688275799	1	1
Sfmbt2	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Sez6l	0.0487823005576802	0	0.374002927371358	1	1
Sez6	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Serping1	0.160381942875237	0	0.374002148746997	1	1
Serpinf2	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Serpinf1	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Serpinc1	0.238395507256216	0.00124476780471699	0.361581944090728	0.97011563294313	1
Serpinb9h	0.146346901673041	0	0.374002090690993	1	1
Serpinb9e	0.0866349705654749	-0.00382238903004713	0.374817678320909	0.905077657343212	1
Serpinb9c	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Serpinb6e	0	0	0.476244812592884	NA	1
Serpinb6c	0.135069915781116	0.00503142758380871	0.375182134213236	0.875490679982416	1
Serpinb5	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Serpinb3c	0	0	0.476244812592884	NA	1
Serpina5	0	0	0.476244812592884	NA	1
Serpina3n	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Serpina3i	0.278462448111598	0	0.374000999595174	1	1
Serpina3c	0	0	0.476244812592884	NA	1
Serpina12	0	0	0.476244812592884	NA	1
Septin4	0	0	0.476244812592884	NA	1
Septin3	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Septin14	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Semp2l2b	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Sema7a	0.146881904490396	-0.00346408247199263	0.37445971076949	0.913974717144422	1
Sema6d	0	0	0.476244812592884	NA	1
Sema6a	0.128248346614928	0	0.374000923359798	1	1
Sema5a	0.226718061919156	0.00235146851693649	0.374167788161905	0.941493387435753	1
Sema4f	0.238948803752829	-0.000419181752064019	0.373316561155579	0.989574012789688	1
Sema3d	0.245159980689362	0	0.374002327649069	1	1
Sel1l3	0	0	0.476244812592884	NA	1
Sectm1a	0.142921601845176	-0.0187481670217921	0.38990843795933	0.574311652654773	1
Sec1	0.200776600201391	-0.00740205870204875	0.376008916939211	0.818658006497757	1
Sdr42e2	0	0	0.476244812592884	NA	1
Sdr16c6	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Sdr16c5	0	0	0.476244812592884	NA	1
Sdk2	0	0	0.476244812592884	NA	1
Sdk1	0	0	0.476244812592884	NA	1
Sdcbp2	0.105668221492747	-0.00450140997688352	0.374386185788513	0.888640203743632	1
Scube3	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Scube2	0.164652351464021	-0.00266860429542154	0.374400660306401	0.933600106182219	1
Scube1	0.0487823005576802	0	0.374002927371358	1	1
Sctr	0.0487823005576802	0	0.374002927371358	1	1
Scrt1	0.087234260220841	0.00763268336156523	0.377236594346781	0.812579107545755	1
Scpppq1	0.0487823005576802	0	0.374002927371358	1	1
Scnn1g	0	0	0.476244812592884	NA	1
Scn9a	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Scn8a	0.134015181680999	0	0.374002820326525	1	1
Scn7a	0.128248346614928	0	0.374000923359798	1	1
Scn5a	0	0	0.476244812592884	NA	1
Scn4b	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Scn4a	0.105459550503661	0.00770930445112069	0.377301832544813	0.810754296873117	1
Scn3a	0.0487823005576802	0	0.374002927371358	1	1
Scn2b	0.186175850718088	0.0011780522971691	0.374080137405671	0.970643850579245	1
Scn2a	0.0980996039327158	-0.00298142337545502	0.374139783856216	0.925935004476483	1
Scn1a	0	0	0.476244812592884	NA	1
Scn11a	0.26712067674361	0	0.373987794983453	1	1
Scgn	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Scgb3a2	0	0	0.476244812592884	NA	1
Scgb2b18	0	0	0.476244812592884	NA	1
Scgb1b30	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Scarf2	0.0487823005576802	0	0.374002927371358	1	1
Sbp	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Sbk3	0.12452949275129	-0.00219044804930803	0.373463848638093	0.945603259944237	1
Satl1	0.096119809182113	0	0.374003028762812	1	1
Sardh	0.0621840261844322	-0.00695168336530177	0.376003318544362	0.829227252780458	1
Sapcd1	0.146927983527653	-0.0104704299258115	0.377791523058139	0.747906171453187	1
Samt3	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Samt2b	0	0	0.476244812592884	NA	1
Samd7	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Samd14	0.096119809182113	0	0.374003028762812	1	1
Samd12	0	0	0.476244812592884	NA	1
Sall4	0.0670075908404997	0	0.374003028762812	1	1
Saa4	0.144902109739793	0	0.374002422947241	1	1
S1pr4	0.147527273183019	-0.00218798412121644	0.372978682494964	0.945746781352611	1
S100g	0.0779833004276424	0.00146213265656277	0.374122464407286	0.963571899960591	1
S100a9	0.133560338371805	0	0.374003028762812	1	1
S100a2	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
S100a16	0.0621840261844322	-0.00695168336530177	0.376003318544362	0.829227252780458	1
S100a14	0.143520891500542	-0.0104704295931082	0.377791522740463	0.747906178985086	1
Ryr2	0	0	0.476244812592884	NA	1
Ryr1	0.18497235787121	-0.00279026970496882	0.372947698641939	0.930909000165844	1
Rxfp1	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Runx1t1	0.111127767124538	0.00770930445112069	0.377301832544813	0.810754296873117	1
Rufy4	0.0670075908404997	0	0.374003028762812	1	1
Rtp2	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Rtn4rl1	0.157214930679755	0.0147120254169578	0.385287112505224	0.653110806047079	1
Rtn4r	0.112428878408326	-0.004930051006317	0.374496163009129	0.878206923237634	1
Rtl9	0.135296531349346	0.00503142801206928	0.375182134524706	0.87549066949544	1
Rtl6	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Rtl5	0.0975646011153603	0	0.374002370348229	1	1
Rtkn	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Rtbdn	0.188114731863514	-0.0126546229733065	0.3759636577346	0.702828334963711	1
Rspo4	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Rsph9	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Rs1	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Rras2	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Rptn	0.0418590516902721	0.00786867533004019	0.377438666167716	0.806964544481006	1
Rprm	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Rpl3l	0.169503845714639	0.0157724060272876	0.387186572315018	0.630756325080434	1
Rpl39l	0.0487823005576802	0	0.374002927371358	1	1
Rpl31-ps12	0.169730461282869	0.0159272751731996	0.387419686235131	0.627588318749883	1
Rph3a	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Rpe65	0	0	0.476244812592884	NA	1
Rp1l1	0.131889439322235	0.00503142779611793	0.375182134367647	0.875490674783521	1
Rp1	0.0487823005576802	0	0.374002927371358	1	1
Ros1	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Robo2	0	0	0.476244812592884	NA	1
Rnf32	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Rnf223	0.10926701785562	0.0127920654460377	0.38283247873841	0.694187243123597	1
Rnf222	0.0487823005576802	0	0.374002927371358	1	1
Rnf212b	0.119170048763503	-0.000454196827671588	0.373152036477154	0.988709119774343	1
Rnf208	0.0957038518464425	0.00870722920119423	0.378203345821625	0.787147296589562	1
Rnf186	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Rnf182	0	0	0.476244812592884	NA	1
Rnf112	0	0	0.476244812592884	NA	1
Rnase2b	0.0672162618295864	-0.00829552715576553	0.37686672951198	0.797438269661696	1
Rlbp1	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Rit2	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Ripor3	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Rims4	0.096119809182113	0	0.374003028762812	1	1
Rims3	0.10313183957787	-0.00266860429542153	0.374400660306401	0.933600106182219	1
Rims2	0.156188569144382	0.0154430659683222	0.386606438024797	0.637624370794427	1
Rims1	0	0	0.476244812592884	NA	1
Rimklb	0.1039779026889	0.0120576353854723	0.381994448153201	0.710327437101703	1
Rimbp3	0.0934374796590739	0.00127587313157302	0.373723545275358	0.968245527460336	1
Rimbp2	0.111599642317557	0	0.374002853043303	1	1
Rhpn1	0.0670075908404997	0	0.374003028762812	1	1
Rhox2c	0.096119809182113	0	0.374003028762812	1	1
Rhox13	0	0	0.476244812592884	NA	1
Rhag	0.111599642317557	0	0.374002853043303	1	1
Rgs5	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Rgs20	0.167205727415152	-0.000859898669057497	0.373567361846973	0.978600722693464	1
Rgs17	0.0487823005576802	0	0.374002927371358	1	1
Rgs16	0.0487823005576802	0	0.374002927371358	1	1
Rgmb	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Rgma	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Rgl3	0.209008732059704	-0.0142790155438463	0.382174865543699	0.664603243071872	1
Rfx6	0.0487823005576802	0	0.374002927371358	1	1
Rflna	0.171856666958503	0.00481195008185642	0.37443418026346	0.881088492926422	1
Rex2	0	0	0.476244812592884	NA	1
Ren1	0.0670075908404997	0	0.374003028762812	1	1
Reln	0.105668221492747	-0.00450140997688352	0.374386185788513	0.888640203743632	1
Reg3g	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Reg2	0	0	0.476244812592884	NA	1
Reep2	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Reck	0.0418590516902721	0.00786867533004019	0.377438666167716	0.806964544481006	1
Rdh8	0.133560338371805	0	0.374003028762812	1	1
Rdh5	0.207174917452574	-0.00831552813957919	0.368834608883671	0.801647998509806	1
Rdh19	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Rdh16	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Rdh1	0.0837181033805443	0.0114527941731752	0.380999418688185	0.724073146418981	1
Rbpms2	0	0	0.476244812592884	NA	1
Rbms3	0.0722484974747406	-0.00580309008715175	0.375387550479931	0.856820056817437	1
Rbm46	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Rbm44	0	0	0.476244812592884	NA	1
Rbm24	0.133560338371805	0	0.374003028762812	1	1
Rbm20	0.201648785488759	-0.0191950451879158	0.39080244193315	0.565782909424332	1
Rbm11	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Rbfox2	0.073976918745165	-0.00997126669751039	0.378378972100579	0.758504319992972	1
Rbfox1	0.206261910995906	0.00129977916778618	0.373840674857733	0.967639412800243	1
Rax	0.243627502853269	0	0.374001982018591	1	1
Rasl11b	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Rasl10b	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Rasgef1c	0.0418590516902721	0.00786867533004019	0.377438666167716	0.806964544481006	1
Rasef	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Rasd1	0.207545028824087	-0.00339363915841698	0.366192000057681	0.917781457040603	1
Rarres1	0	0	0.476244812592884	NA	1
Rapgefl1	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Radx	0.0418590516902721	0.00786867533004019	0.377438666167716	0.806964544481006	1
Rad51ap2	0.128248346614928	0	0.374000923359798	1	1
Rab4a	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Rab3c	0.222340941350839	0.0132269973274359	0.383251088160731	0.684833006456391	1
Rab3b	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Rab39b	0.108372746212111	-0.00850672221682504	0.376960379444552	0.792531040676185	1
Rab39	0.0887806029790344	0.0127662728158817	0.382822163055106	0.694732373501608	1
Rab38	0	0	0.476244812592884	NA	1
Rab33a	0.0932760392766483	-0.00932893664781543	0.377885182616993	0.773234443398606	1
Rab26	0.131290149666869	-0.00565122572106713	0.374849628211542	0.86069521720001	1
Rab25	0.096119809182113	0	0.374003028762812	1	1
Rab15	0.17013943041837	-0.00340266493450598	0.37437903101309	0.915505874265546	1
Qrich2	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Qrfpr	0	0	0.476244812592884	NA	1
Qrfp	0.0932760392766483	-0.00932893664781543	0.377885182616993	0.773234443398606	1
Qprt	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Pygo1	0.27770065894028	-0.00340694557129313	0.374619628190598	0.915336399436156	1
Pycr1	0.247888001709501	-0.00755863826315509	0.340929357958479	0.831231333472955	1
Pudp	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Pttg1ip2	0	0	0.476244812592884	NA	1
Ptprz1	0.152009969686545	-0.00610040581163548	0.374819574344462	0.849975393921891	1
Ptprt	0.106797353107806	-0.0139767574844587	0.382709604000654	0.670131512373719	1
Ptprn2	0	0	0.476244812592884	NA	1
Ptprn	0.128248346614928	0	0.374000923359798	1	1
Ptprm	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Ptprk	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Ptprh	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Ptprg	0.128248346614928	0	0.374000923359798	1	1
Ptprf	0.111599642317557	0	0.374002853043303	1	1
Ptprd	0.128248346614928	0	0.374000923359798	1	1
Ptprcap	0.132533533866239	0.0078176430676853	0.377394461390551	0.808177330600701	1
Ptprb	0	0	0.476244812592884	NA	1
Ptpn5	0.103340510566957	-0.0111878232114512	0.379421330279441	0.731047801311852	1
Ptpn20	0.243627502853269	0	0.374001982018591	1	1
Ptpn14	0.096119809182113	0	0.374003028762812	1	1
Ptpn13	0.111599642317557	0	0.374002853043303	1	1
Ptk7	0.133560338371805	0	0.374003028762812	1	1
Pth2r	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Pth1r	0.118762971016594	0.0132620137937328	0.383236366766745	0.684128449133059	1
Ptgis	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Ptgfrn	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Ptgds	0	0	0.476244812592884	NA	1
Ptchd4	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Ptch2	0.096119809182113	0	0.374003028762812	1	1
Psma8	0	0	0.476244812592884	NA	1
Psg29	0.228446483189581	0.000933478632242103	0.374050357935716	0.97673535573316	1
Psg25	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Psg22	0.0487823005576802	0	0.374002927371358	1	1
Psg20	0.111599642317557	0	0.374002853043303	1	1
Psg16	0.223199284635114	0	0.374001733530822	1	1
Prtg	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Prss8	0.164029114733977	0.0149196961201212	0.385599139029854	0.648744427020194	1
Prss59	0.0418590516902721	0.00786867533004019	0.377438666167716	0.806964544481006	1
Prss56	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Prss47	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Prss3l	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Prss3b	0	0	0.476244812592884	NA	1
Prss39	0.0655259430257393	0.00796841296680596	0.377525683978824	0.804596541341075	1
Prss36	0.183689624386967	0.00764024749279001	0.373827421717001	0.81432358164583	1
Prss28	0	0	0.476244812592884	NA	1
Prss27	0.0670075908404997	0	0.374003028762812	1	1
Prss22	0.142921601845176	-0.0187481670217921	0.38990843795933	0.574311652654773	1
Prss12	0	0	0.476244812592884	NA	1
Prrx1	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Prr9	0	0	0.476244812592884	NA	1
Prr7	0.0672162618295864	-0.00829552715576553	0.37686672951198	0.797438269661696	1
Prr27	0	0	0.476244812592884	NA	1
Prr23a3	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Prr22	0.0938431025775246	0.0118272556241615	0.381422536132628	0.715705489956857	1
Prps1l1	0.258419434656682	0.011601412298971	0.364922248235618	0.732755517760985	1
Prph2	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Prox1	0.182342638929485	0	0.374002585781772	1	1
Prok1	0.0757053400155894	-0.0087875362161761	0.377516672928215	0.785757633841723	1
Prnd	0.159910067682218	0.0075422090481614	0.377160771028312	0.814735727848246	1
Prn	0.159910067682218	0.0075422090481614	0.377160771028312	0.814735727848246	1
Prmt8	0.0487823005576802	0	0.374002927371358	1	1
Prlr	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Prl8a9	0.096119809182113	0	0.374003028762812	1	1
Prl7c1	0	0	0.476244812592884	NA	1
Prl7b1	0.0670075908404997	0	0.374003028762812	1	1
Prl3d2	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Prl3d1	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Prl2c5	0.0745762084005311	0.00146213265656277	0.374122464407286	0.963571899960591	1
Prl2c3	0.0487823005576802	0	0.374002927371358	1	1
Prl	0.133560338371805	0	0.374003028762812	1	1
Prkg2	0.166700306278089	0.00830914223716587	0.377828809052466	0.796530163889351	1
Prickle2	0.0487823005576802	0	0.374002927371358	1	1
Prg3	0	0	0.476244812592884	NA	1
Prg2	0.0487823005576802	0	0.374002927371358	1	1
Prex2	0.200567929212305	0	0.374002884837653	1	1
Prelp	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Prelid3a	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Prdm8	0.201022772521499	0	0.374002524776718	1	1
Prdm6	0	0	0.476244812592884	NA	1
Prdm16	0.0487823005576802	0	0.374002927371358	1	1
Prdm14	0.176653710150277	0.0118963407428913	0.381786120314961	0.713929443175069	1
Prdm12	0	0	0.476244812592884	NA	1
Prcd	0.161645752207852	0.00779224565512879	0.377372553402851	0.808781186863151	1
Pramel6	0	0	0.476244812592884	NA	1
Pramel32	0.243627502853269	0	0.374001982018591	1	1
Pramel31	0.128248346614928	0	0.374000923359798	1	1
Pramel26	0	0	0.476244812592884	NA	1
Pramel25	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Pramel24	0	0	0.476244812592884	NA	1
Pramel20	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Pramel19	0	0	0.476244812592884	NA	1
Pramel1	0.0745762084005311	0.00146213265656277	0.374122464407286	0.963571899960591	1
Ppp4r4	0.132244057919483	-0.00266860429542153	0.374400660306401	0.933600106182219	1
Ppp2r2c	0.0418590516902721	0.00786867533004019	0.377438666167716	0.806964544481006	1
Ppp2r2b	0	0	0.476244812592884	NA	1
Ppp1r1c	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Ppp1r1b	0.221931501914821	-0.00139386572639616	0.342745143252143	0.968150792253614	1
Ppp1r14a	0	0	0.476244812592884	NA	1
Ppl	0	0	0.476244812592884	NA	1
Ppfia2	0.128248346614928	0	0.374000923359798	1	1
Ppbp	0.177954821434065	-0.00233070441330738	0.372126152971985	0.942376993742481	1
Pou6f2	0.134015181680999	0	0.374002820326525	1	1
Pou4f2	0	0	0.476244812592884	NA	1
Pou3f4	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Pou3f2	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Potefam3e	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Potefam3a	0	0	0.476244812592884	NA	1
Potefam1	0.10420451825713	0.0120656821649022	0.382004379669947	0.710148461672077	1
Pon1	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Pof1b	0	0	0.476244812592884	NA	1
Podxl2	0	0	0.476244812592884	NA	1
Podnl1	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Pnpla1	0.0670075908404997	0	0.374003028762812	1	1
Pnoc	0	0	0.476244812592884	NA	1
Pnma8a	0.096119809182113	0	0.374003028762812	1	1
Pnma5	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Pnliprp2	0	0	0.476244812592884	NA	1
Pnliprp1	0	0	0.476244812592884	NA	1
Pnldc1	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Pm20d1	0	0	0.476244812592884	NA	1
Plxnb1	0.114756589334116	0.00357421027604481	0.374183319711561	0.911346936983519	1
Plxna4	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Plvap	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Plscr5	0	0	0.476244812592884	NA	1
Plscr2	0	0	0.476244812592884	NA	1
Pls1	0	0	0.476244812592884	NA	1
Plppr5	0.11182958875296	-0.0148978348044866	0.383786389834962	0.650931197220882	1
Plpp7	0.108372746212111	-0.00850672221682504	0.376960379444552	0.792531040676185	1
Plpp4	0	0	0.476244812592884	NA	1
Plod2	0.124690933133716	0.0118693679712393	0.381720670489673	0.714558736088068	1
Plin5	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Plin4	0	0	0.476244812592884	NA	1
Plekhs1	0.151126069545892	0.0170123726030481	0.389196714842061	0.605631538763361	1
Plekhg4	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Plekhb1	0.193912025124241	-0.0107511200077283	0.378299550392687	0.741389233085255	1
Plekha7	0.0418590516902721	0.00786867533004019	0.377438666167716	0.806964544481006	1
Plekha6	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Plekha5	0	0	0.476244812592884	NA	1
Plek2	0.111127767124538	0.00770930445112069	0.377301832544813	0.810754296873117	1
Pld6	0	0	0.476244812592884	NA	1
Pld5	0.0310920130922161	-0.0032079221074238	0.37443389145329	0.920283107898693	1
Plce1	0.262263528295928	0	0.374001791413927	1	1
Plcd4	0.199584337769317	0.00214903433056661	0.368316438377328	0.947460618629918	1
Plcd3	0.144486152404123	0.00854212419739893	0.378046322943181	0.791032679681017	1
Plac8l1	0.111599642317557	0	0.374002853043303	1	1
Plaat5	0.0487823005576802	0	0.374002927371358	1	1
Pla2r1	0.243627502853269	0	0.374001982018591	1	1
Pla2g4f	0	0	0.476244812592884	NA	1
Pla2g4d	0.0487823005576802	0	0.374002927371358	1	1
Pla2g3	0.129561728396444	-0.0041080794097159	0.373864979683975	0.898387149636688	1
Pla2g2d	0.096119809182113	0	0.374003028762812	1	1
Pla2g1b	0.0975646011153603	0	0.374002370348229	1	1
Pla2g10	0.0670075908404997	0	0.374003028762812	1	1
Pkp3	0.0670075908404997	0	0.374003028762812	1	1
Pknox2	0.163387075332902	0.0081309029218819	0.37736926248147	0.800927978708519	1
Pklr	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Pkia	0.087234260220841	0.00763268336156523	0.377236594346781	0.812579107545755	1
Pkhd1	0.214793285526343	-0.0084922043642086	0.375519339420355	0.793755509191245	1
Pkdrej	0.147723891054927	-0.00276672799234218	0.374430413371829	0.931168202242497	1
Pjvk	0.0837181033805443	0.0114527941731752	0.380999418688185	0.724073146418981	1
Piwil4	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Pitx3	0.0837181033805443	0.0114527941731752	0.380999418688185	0.724073146418981	1
Pitpnm2	0.114308243583419	0.00770930445112069	0.377301832544813	0.810754296873117	1
Pipox	0.133560338371805	0	0.374003028762812	1	1
Pip5kl1	0.0938431025775246	0.0118272556241615	0.381422536132628	0.715705489956857	1
Pik3c2g	0.0729510647824882	0.000483573102100496	0.374016095870491	0.987946070234498	1
Pigz	0.144902109739793	0	0.374002422947241	1	1
Piezo2	0	0	0.476244812592884	NA	1
Pi16	0.178619286275235	-0.00656466838972774	0.373350652719457	0.839674375934152	1
Pi15	0.0469215512887623	0.00896759685205157	0.378455990282515	0.781038039117985	1
Phyhipl	0.0670075908404997	0	0.374003028762812	1	1
Phldb2	0	0	0.476244812592884	NA	1
Phf24	0.0729510647824882	0.000483573102100496	0.374016095870491	0.987946070234498	1
Pheta2	0.165684522305356	0.0176432022521101	0.390039439237623	0.593391681827402	1
Phactr1	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Pglyrp2	0.244143266899821	0.00949810514622151	0.378290913693897	0.769146740082659	1
Pglyrp1	0.10165019176311	0.00156010713247946	0.374139002335628	0.961133944208618	1
Pgc	0.150051601980718	0.00750056534994392	0.377110140568794	0.815738245732227	1
Pgbd1	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Pgap4	0.132244057919483	-0.00266860429542153	0.374400660306401	0.933600106182219	1
Pgap1	0.26712067674361	0	0.373987794983453	1	1
Pfpl	0.182342638929485	0	0.374002585781772	1	1
Pfn4	0.0361242487373703	-0.00251175077273473	0.374355323343982	0.937489634965645	1
Pex5l	0.0378526700077947	-0.00359094192387726	0.374722547882679	0.910785216846057	1
Perp	0.0384519596631608	0.00786867533004019	0.377438666167716	0.806964544481006	1
Peg10	0.144902109739793	0	0.374002422947241	1	1
Pear1	0.160381942875237	0	0.374002148746997	1	1
Pdzd7	0.180072450224549	-0.00559064911964086	0.372673652276551	0.863061835094965	1
Pdzd4	0.260137785937163	0.00610023993106648	0.360248250427557	0.856083315805401	1
Pdk2	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
Pdgfrl	0.0934374796590739	0.00127587313157302	0.373723545275358	0.968245527460336	1
Pde6g	0	0	0.476244812592884	NA	1
Pde6c	0	0	0.476244812592884	NA	1
Pde6a	0	0	0.476244812592884	NA	1
Pde5a	0.0670075908404997	0	0.374003028762812	1	1
Pde4c	0.0623454665668578	0.00796841296680596	0.377525683978824	0.804596541341075	1
