Symbol	KO_L_C01_REP1	KO_L_C01_REP2	KO_L_C01_REP3	KO_L_C24_REP1	KO_L_C24_REP3	KO_N_C01_REP1	KO_N_C01_REP2	KO_N_C01_REP3	KO_N_C24_REP1	KO_N_C24_REP3	WT_L_C00_REP1	WT_L_C00_REP2	WT_N_C00_REP1	WT_N_C00_REP2	WT_N_C00_REP3
Adcy4	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	1.63628512020582	1.63628512020582	1.63628512020582
Adcy3	7.67027421564014	7.54281458633026	7.39122681233532	7.9030583439831	7.30824641356773	8.47930922304598	8.46997773454048	8.53524766619768	8.85867360739038	8.47225059257256	7.53318433065222	7.37354558301249	8.59180550925947	8.61470841260914	8.4239833259211
Adcy2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.5020728271906	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adcy10	1.63628512020582	2.76541801791132	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Adcy1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Adck5	3.97215186082374	4.30391727986939	3.4865896433417	4.06131764076795	4.25575619886658	4.49974446073636	4.86351733095889	4.79941127883655	5.14694910627294	4.45459557424453	4.05296505537546	3.16828509360519	4.61339610005379	4.56626009359921	4.39844575184269
Adck2	5.17904452803388	5.32314612879206	5.16790341530581	5.32734503925249	4.59886761477051	5.69640688072764	5.92971926854715	5.92324674741331	6.04498781301938	5.89955967570696	4.97688172561792	5.03805472168818	6.19464059217912	5.97635191097354	5.83666382658422
Adck1	3.25224792818891	2.76541801791132	3.4865896433417	3.19939121967444	4.11928989938131	5.20225337695244	5.65438641749352	5.31762262471537	5.14694910627294	4.94035777009397	4.05296505537546	4.5306140892084	5.42074256885386	5.13764364667169	5.02711209985241
Adat3	2.97700843106732	1.63628512020582	2.81552725995967	2.7672464105552	2.67254783046388	2.41798058234476	2.7939723906934	2.89293896151543	2.43718615155691	2.25301100147036	1.63628512020582	2.74379719808008	2.41699187157671	1.63628512020582	2.68122590005078
Adat2	3.25224792818891	3.75658817983169	3.84030464364941	4.06131764076795	3.79614217464468	4.37251079768145	4.07953830867328	4.23965381578113	4.55446835353482	4.24594429085888	4.05296505537546	4.10414562751528	4.07351506840744	4.13659086003531	4.13681004497528
Adat1	2.97700843106732	3.50819880411879	3.26321271494611	3.19939121967444	2.67254783046388	3.31018482427885	4.1984749213991	4.13733807276625	3.62206992717809	3.20240265869553	4.05296505537546	1.63628512020582	4.22965209675085	3.15832475618574	4.39844575184269
Adarb1	1.63628512020582	1.63628512020582	1.63628512020582	2.7672464105552	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.75527022898914	2.68911923752546	1.63628512020582	1.63628512020582	2.19165317164039	2.6580607736863	1.63628512020582
Adar	10.5268924008963	10.5398669457442	10.7487510508262	10.2231074342926	9.7950681512006	10.1963761271947	10.2073777507659	10.1833557147778	9.95996854902029	9.48889733512394	10.4572273837035	10.6060880648964	10.6876108867653	10.6451703161045	10.5243579872771
Adap2	1.63628512020582	1.63628512020582	2.329543967376	2.44596241102199	2.67254783046388	1.63628512020582	2.31643773304159	2.27932853613905	2.75527022898914	2.25301100147036	1.63628512020582	1.63628512020582	2.41699187157671	2.23432360038654	1.63628512020582
Adap1	6.6622123794733	6.78537718114761	6.92780127430352	6.9393647830937	6.5926494155333	7.63529130543708	7.72579588969567	7.65871009251341	7.80977203735451	7.66837683789166	7.10544721460808	7.40664699891934	8.02693183996336	7.95961610726589	7.87648965296681
Adamtsl5	1.63628512020582	2.76541801791132	1.63628512020582	2.44596241102199	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Adamtsl4	2.97700843106732	2.76541801791132	2.81552725995967	1.63628512020582	1.63628512020582	2.72903246380165	2.58965679954621	2.73273272023068	3.62206992717809	3.09547907554708	3.13253906726493	1.63628512020582	2.41699187157671	2.80843728565004	2.68122590005078
Adamts6	2.60074460672912	1.63628512020582	3.5846521392879	1.63628512020582	2.67254783046388	3.57957123945272	4.1984749213991	4.18945704274295	4.28404742477097	3.39050169142121	3.13253906726493	3.72016033701366	4.86816375764062	4.63184577962577	4.5839787920594
Adamts5	1.63628512020582	1.63628512020582	2.329543967376	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adamts4	9.0643083681594	8.47079116741962	8.82660416373035	9.15499327687365	9.11704596287967	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	8.07306562670244	7.94628495450834	2.19165317164039	1.63628512020582	2.2482574986802
Adamts3	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Adamts2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	2.2482574986802
Adamts19	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adamts18	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adamts17	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Adamts15	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Adamts14	3.66256317772158	3.1969683519478	4.23852460293371	3.3652866951966	3.79614217464468	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	1.63628512020582	1.63628512020582	1.63628512020582
Adamts13	1.63628512020582	1.63628512020582	2.329543967376	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Adamts12	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	1.63628512020582	1.63628512020582	1.63628512020582
Adamts10	3.97215186082374	4.4463399945378	3.91546434131592	3.86804309936374	3.96749252896634	5.77267712938774	6.01088630188415	5.90820161794407	6.10815019875007	6.17818610007031	3.13253906726493	3.72016033701366	6.40806211168416	6.28838672720893	6.1688549149619
Adamts1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adamdec1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adam9	11.5594384231709	11.4883857567787	11.4688112411345	10.9933295921866	10.9669481157722	10.4728338331383	10.4142508979009	10.4571426051053	10.2758164841586	10.337798279664	11.1427360574901	10.9872437117493	10.3581466135904	10.3929758408213	10.4336909755263
Adam8	11.0059389588806	10.8636973765452	10.9579820104339	10.7036135408933	10.4116654672441	10.5938771717985	10.7482107399334	10.5102800169573	10.8564595084944	10.6587286351466	11.3284567867746	11.3300130478882	11.2367326544161	11.1936409842665	11.1642625767289
Adam7	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adam4	1.63628512020582	1.63628512020582	2.329543967376	3.51100021835218	1.63628512020582	3.31018482427885	2.31643773304159	2.89293896151543	2.75527022898914	2.84361041330614	1.63628512020582	2.74379719808008	3.2303595199138	3.05395456736688	3.19121623602932
Adam34l	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adam33	1.63628512020582	3.75658817983169	3.6756331338499	3.3652866951966	2.67254783046388	3.31018482427885	3.55184725507335	3.84131758833886	2.43718615155691	2.97707413659193	3.13253906726493	2.74379719808008	4.1142674750581	4.38734235154651	4.03708763035181
Adam32	1.63628512020582	2.76541801791132	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.53846061923609	2.99104033622852	2.5020728271906	1.63628512020582	1.63628512020582	2.19165317164039	2.23432360038654	1.63628512020582
Adam30	2.60074460672912	1.63628512020582	2.60770588441532	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Adam3	2.97700843106732	3.75658817983169	3.3800689442409	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	2.43718615155691	2.25301100147036	4.05296505537546	2.74379719808008	1.63628512020582	2.23432360038654	1.63628512020582
Adam29	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Adam26a	2.60074460672912	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adam23	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adam22	4.3331238631762	4.99815837474807	5.07624930323235	4.14842342671236	3.07333855482893	5.08697158393159	4.40915767612768	5.34029410140116	5.06390315798732	4.73434648124939	4.05296505537546	3.47500435742811	4.64105915952778	4.78350655455199	5.02711209985241
Adam21	2.60074460672912	1.63628512020582	2.329543967376	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.25301100147036	3.13253906726493	3.16828509360519	1.63628512020582	1.63628512020582	1.63628512020582
Adam1b	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	2.2482574986802
Adam1a	3.47444306620093	1.63628512020582	3.13334029442428	3.00522737680095	4.59886761477051	3.80123402492213	3.10678875674945	3.03113952618682	3.62206992717809	3.47452830986599	3.67461029799926	3.72016033701366	4.26604020689094	4.22538227959732	3.92935818889536
Adam18	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Adam17	12.1143846333522	12.1497241505673	12.1743004440992	12.0480539408379	11.9446301601494	11.3697240626999	11.2741644182897	11.4341212921656	11.2836225770169	11.2957977720347	11.7020556890541	11.8113594774707	11.2508827834442	11.3274239959146	11.3194411529456
Adam15	9.34261680092912	9.36919628825441	9.46598523813598	9.40646911192785	9.11268990708294	9.80514633319157	10.1105883501691	9.83922461810386	9.89889638014149	9.75082406018276	9.17064835829583	9.28919206770903	9.84671011255243	9.74029761757268	9.76267976352163
Adam12	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.47619581994552	1.63628512020582
Adam10	10.9375866246873	10.855920849041	10.8437197057331	10.8490651498029	11.0295191329555	11.2468623321156	11.2040174219853	11.2436674793864	11.2693316587599	11.4029312580556	10.6856621996901	10.5791285896715	11.0215395729866	11.1513049324587	11.1628341427462
Adal	4.3331238631762	4.14498322330083	4.23852460293371	3.51100021835218	1.63628512020582	5.95821105084825	5.57105735831234	6.09246874355491	5.59339461702275	5.49903596691238	1.63628512020582	3.47500435742811	5.46734586324703	5.32602657540764	5.49764148802049
Adad1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Ada	2.97700843106732	2.76541801791132	3.5846521392879	4.14842342671236	4.49366500983198	3.14866287975173	3.23475726597409	3.26401705011268	4.12585211652529	4.33323483011382	3.13253906726493	1.63628512020582	3.05667423462183	2.47619581994552	2.68122590005078
Acyp2	3.47444306620093	3.50819880411879	2.81552725995967	2.44596241102199	3.96749252896634	2.41798058234476	3.23475726597409	2.89293896151543	3.49263442603717	3.20240265869553	3.13253906726493	2.74379719808008	1.63628512020582	2.23432360038654	2.83467485665402
Acyp1	4.22311545125902	4.90377725211293	4.29483385967694	4.75308660814278	4.49366500983198	4.49974446073636	4.35943630362496	3.96770418593498	4.55446835353482	4.63588900117788	4.34768722223846	4.95014675899275	4.43478754279363	4.26769977372439	4.5839787920594
Acy3	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Acy1	1.63628512020582	3.50819880411879	2.81552725995967	3.00522737680095	3.3647343679568	1.63628512020582	2.58965679954621	1.63628512020582	1.63628512020582	2.68911923752546	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Acvrl1	4.22311545125902	1.63628512020582	4.63538060279344	5.65105125867793	5.17318182844112	4.87118536378951	4.67502857227103	4.46631054827187	5.53316010580915	4.82634846842439	6.49444111079513	6.12021289281055	6.14787343201552	5.74742527431295	6.2680160134956
Acvr2b	4.3331238631762	3.96490314560214	3.3800689442409	4.51613459724457	4.69669365390179	5.64320626283053	5.57105735831234	5.50975889869037	5.93312219408499	6.00723511758522	3.67461029799926	4.26149392875535	5.82992161697091	6.16285293974566	5.60296487638858
Acvr2a	8.59015608048817	8.37826568378395	8.35499520805842	7.80270117549746	8.1243476827385	7.54423528994107	7.44021789007152	7.32182800107765	7.16746374677527	7.27578938145479	8.46499137655592	8.30335359954474	7.408201017316	7.51848810164157	7.4773814061061
Acvr1c	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Acvr1b	9.83917343855897	9.18283607257779	9.6066795988476	9.40004434289422	8.9658603926096	7.86681597108993	7.72099016411254	7.87869184041864	7.96540988627694	7.75953650657694	9.48947527702751	9.4525877990397	8.192498446127	8.05383710734049	8.22479590502355
Acvr1	5.17904452803388	5.32314612879206	4.90895039848475	4.30748955836803	4.69669365390179	4.15645707089737	4.35943630362496	4.54750188243517	4.03925244745922	4.24594429085888	3.13253906726493	3.16828509360519	3.05667423462183	2.80843728565004	3.54005327016288
Actr8	6.48758005530416	6.3615781597951	6.54210316439325	6.70909872517834	6.80209432998577	7.49271431646185	7.57948402355	7.70286615238327	7.40360697699551	7.48075162729113	6.71141519530769	6.59293929510998	7.41610431785058	7.27263400063135	7.1424432483331
Actr6	3.66256317772158	5.32314612879206	5.28158314806894	5.56139680983209	6.19070916035661	7.12803791597822	6.67019398776421	6.58352192549558	6.69250921941463	7.08049213950518	6.16716195410284	5.5951255140433	6.60775521633661	6.6340203567174	6.59937779193611
Actr5	5.05837792569477	5.0866381431084	5.19718624603722	5.39822168955463	5.10409456638828	4.72386418336375	5.09113767358931	4.79941127883655	5.33553625476343	4.94035777009397	5.8381991499814	5.70602127707133	5.10372587297698	5.4923918418976	5.32349112098421
Actr3b	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.95992827299966	2.31643773304159	2.53846061923609	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Actr3	13.5116298819138	13.6215514163008	13.5279682092798	13.386626932519	13.5062402782182	13.0196056687471	12.8563017075139	13.1133009057032	12.8161389259044	12.8430306915341	14.0844750028625	13.8342110058545	13.2309383012284	13.3667054585015	13.4386018062784
Actr2	13.2346472551059	13.3255378836359	13.2517267370696	12.9882454711476	13.0492749298898	12.8439348994033	12.6450677572675	12.8221668093231	12.6147406776795	12.6689486497219	13.4530519099299	13.3765050242784	12.8786756269683	12.9932354741593	13.0619544330726
Actr1b	7.73029193506503	7.5885928721864	7.68603740017836	7.70876727765164	7.58481487600849	7.08891116850411	7.16385526174554	7.24624784492274	7.36970113508368	7.35419647481534	7.06662348686732	7.1955769407225	7.138861498492	7.25738026464144	7.00244124787374
Actr1a	9.38989235064586	9.29751451016259	9.43886211615874	9.51549542615712	9.26176960729314	9.08479233180302	9.01057453220843	9.06306886749393	9.16568684244891	9.03382697247115	9.50407063578038	9.47616063709317	9.2519496094226	9.30390539630476	9.11256835944999
Actr10	9.16195490855185	9.18283607257779	9.10680361281463	9.30007261022631	9.072881930346	8.7663421623488	8.48705944859306	8.5642562948332	8.67658554107918	8.63180484735248	9.42190478046249	9.23955040751173	8.49814022586643	8.50923143093426	8.5539091516606
Actn4	9.61878420169377	9.82613361293959	9.74842806188898	9.81660454120091	9.89230008365508	9.4667701110501	9.61846107671914	9.42249267138995	9.67954645266	9.73723871466888	9.99220203799571	9.88120760530031	9.79083625472223	9.69385786135183	9.72252024783126
Actn3	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Actn2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Actn1	10.6328704194196	10.543744655575	10.6158098828377	10.7157358326363	10.7400658933184	9.56622697264533	9.71585939002785	9.55845214789042	9.80055951714977	9.75756905779416	10.7846219573612	10.9845067385018	10.4100042422718	10.3981989076784	10.437830832486
Actmap	5.44233863067965	5.39399127198957	5.62038640112863	5.13299600955076	5.72537255569801	4.7747049532096	4.71480404807225	4.79941127883655	4.61457489383254	4.85572622005065	5.5300296780306	5.53627923621014	5.0432688751436	5.30628457539064	4.83748366359401
Actl7a	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Actl6b	2.60074460672912	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Actl6a	7.91402720147651	7.39605435327693	7.95216261575236	7.74977607447357	7.63428853612838	7.49271431646185	7.38659598346121	7.66765013470047	7.20640773030997	7.30766575864041	8.27380634162958	8.05465230234878	7.78599767822224	7.80037855095438	7.78658433114622
Actl10	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Actg2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Actg1	12.9919828431821	12.907879795674	12.9263986458659	12.8626526653917	12.5216649220232	11.6289600933464	11.4604496598675	11.4337938824763	11.6127771437154	11.4390440112154	13.1108486900707	13.0586963594709	11.9479504770416	11.9282734367914	11.7714284633594
Acte1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Actc1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Actb	14.9048286652853	15.1666621242075	14.8312677722223	14.7623604727166	15.0257834955291	14.1478053719814	14.0106981706059	14.1059783923469	13.8328216598106	13.8447977090016	15.067731695105	15.089534950818	14.0385433216036	14.0154756469938	14.0850953609379
Acta2	3.66256317772158	2.76541801791132	3.13334029442428	3.19939121967444	3.59879952377238	3.14866287975173	3.45505619731903	3.15358311839988	4.20724354892121	3.62720675372494	1.63628512020582	3.16828509360519	2.84972240911021	3.34214847430717	2.96727254749203
Acss3	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Acss2	4.61866709646501	4.69364889287625	4.23852460293371	4.38059551099809	4.11928989938131	5.93628958829515	5.9789680213395	6.06561379021297	5.1060334164157	5.1201193454814	3.67461029799926	5.75840701608337	5.59867674223616	5.4923918418976	5.60296487638858
Acss1	4.78097906138409	5.24859474267437	4.63538060279344	4.57924562415856	4.59886761477051	6.45067742850064	6.73840992940619	6.55487292122103	6.10815019875007	5.58860563150768	4.34768722223846	3.47500435742811	4.93639463846777	4.99657123134242	5.2603718623589
Acsm3	2.97700843106732	3.1969683519478	3.4865896433417	2.7672464105552	4.11928989938131	4.15645707089737	3.94908064008946	3.84131758833886	3.62206992717809	4.05256603064527	1.63628512020582	3.16828509360519	4.03149165273057	4.13659086003531	4.47565911379927
Acsl6	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Acsl5	11.6307034886235	11.6669919945482	11.6072121754316	11.4373839488002	11.5480003990019	10.0178920299951	9.81613529543756	10.1065591263208	9.96706979768039	9.87653666349787	11.3036427029743	11.3735500789733	10.0753224117886	10.1007463022033	10.1155959621297
Acsl4	11.2242353757011	11.0592288162895	11.0514733417078	10.8002958282713	11.0352843468519	10.1436799989671	10.0591685355134	10.2629205477616	10.0892548253588	10.3345797778127	11.3057269227376	11.1657673812768	10.0361282184426	10.2332938404657	10.30103133414
Acsl3	6.51060326230821	6.83689143960772	6.43623661951266	5.78902740726554	5.9768141398781	7.37569301552995	7.56882456574101	7.58039500401164	6.47039030393515	6.81068230972341	6.09171263832065	5.95068003513104	6.78309416198392	6.96356678208749	6.94372840105432
Acsl1	13.3505010646959	13.2070567347759	13.3228915593604	13.3569421639524	13.4275424204016	9.2356489781834	9.08911766037073	9.24426904813502	9.469579540152	9.38818081437433	13.7643440327706	13.867273218771	9.93459039377078	9.89773478763644	9.80266906721283
Acsf3	3.97215186082374	4.69364889287625	3.84030464364941	4.23027144919963	3.3647343679568	4.72386418336375	4.1984749213991	4.66105290433407	4.12585211652529	4.41531473306982	3.67461029799926	4.26149392875535	4.36974723305911	4.26769977372439	4.39844575184269
Acsf2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.95992827299966	2.58965679954621	2.89293896151543	1.63628512020582	3.39050169142121	1.63628512020582	2.74379719808008	2.84972240911021	2.80843728565004	3.2884392503557
Acsbg3	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	2.19165317164039	2.47619581994552	1.63628512020582
Acsbg1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	2.25301100147036	1.63628512020582	3.16828509360519	2.19165317164039	1.63628512020582	1.63628512020582
Acrbp	2.97700843106732	2.76541801791132	1.63628512020582	1.63628512020582	3.07333855482893	3.99062567553591	4.01589674203442	4.08313436594492	4.12585211652529	4.15269731597302	1.63628512020582	1.63628512020582	4.49690840999396	4.18171086545495	3.74929168471704
Acp7	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Acp6	5.29026471700981	5.64671877845268	4.94403027749074	5.76247463631921	5.30203507341865	5.53047774425189	6.1025936304703	6.10571029292718	6.30064528011179	6.2346255290727	5.13659657686248	5.99497612266027	6.63511737364684	6.23740616655885	6.23571631201223
Acp5	2.97700843106732	3.1969683519478	2.60770588441532	4.69750291407169	4.69669365390179	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	3.13253906726493	3.47500435742811	2.19165317164039	1.63628512020582	2.49549353943458
Acp3	7.14647203359324	6.61876118456565	6.97054259569667	7.50826330442261	7.68212094236561	6.43514951057534	6.30912222310994	6.18269516120357	7.12743823897589	7.11092546591779	7.50442866430573	7.35670543727777	6.06972841505707	6.06093960434509	5.96054229738576
Acp2	10.5849228244328	10.4184067879887	10.5270210876346	10.8832469254968	10.9885043659453	10.5947498744044	10.5015905589023	10.4990570351021	10.6120145088457	10.5458124578631	10.6920500830142	10.6636830642564	10.8422101006829	10.839007625765	10.7480267950187
Acp1	7.64970007376614	7.69007481576821	7.494387663188	7.68076552188561	8.20840843417613	7.85520745161942	7.63674282538051	7.9862184752562	7.89565734361721	7.91244861870862	7.83979756373671	8.26777355423465	7.90588920965959	8.03010503742843	8.16611144283013
